Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
lizard 2.1 -14,42.08,3025.11,181588,86474,47.62,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lz4 1.10.0,260.81,2586.06,181588,113463,62.48,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,312.10,3074.90,181588,124943,68.81,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,957.36,6636.02,181588,162921,89.72,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzav 4.22 -1,222.23,1151.61,181588,101375,55.83,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.57,1184.61,181588,88936,48.98,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzf 3.6 -0,150.35,268.78,181588,110372,60.78,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzf 3.6 -1,154.09,287.66,181588,103006,56.73,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,48.90,351.93,181588,70605,38.88,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,96.94,249.44,181588,103760,57.14,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,100.64,254.49,181588,106565,58.69,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzof 2.10 -1,86.83,236.23,181588,109728,60.43,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,188.16,255.82,181588,108691,59.86,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,193.05,264.97,181588,111111,61.19,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,120.78,2438.63,181588,92426,50.90,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,11.81,2660.51,181588,81956,45.13,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.90,471.35,181588,88191,48.57,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,199.89,302.11,181588,102309,56.34,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,92.01,297.05,181588,88966,48.99,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
snappy 1.2.2,224.56,501.40,181588,109754,60.44,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,177.56,827.51,181588,75169,41.40,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,132.12,755.55,181588,72608,39.99,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,124.52,648.84,181588,72205,39.76,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,69.07,733.10,181588,68362,37.65,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,59.61,751.25,181588,67484,37.16,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
memcpy,27922.89,27799.61,113339,113339,100.00,shakespeare//pericles_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,163.21,316.46,113339,68461,60.40,shakespeare//pericles_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,145.55,308.09,113339,67793,59.81,shakespeare//pericles_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,80.02,741.28,113339,60523,53.40,shakespeare//pericles_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,89.39,371.36,113339,49811,43.95,shakespeare//pericles_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,44.91,112.87,113339,45630,40.26,shakespeare//pericles_TXT_FolgerShakespeare.txt
lizard 2.1 -10,222.16,3443.18,113339,74085,65.37,shakespeare//pericles_TXT_FolgerShakespeare.txt
lizard 2.1 -11,187.19,2645.45,113339,64713,57.10,shakespeare//pericles_TXT_FolgerShakespeare.txt
lizard 2.1 -12,75.20,2826.76,113339,60514,53.39,shakespeare//pericles_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.36,2923.75,113339,58728,51.82,shakespeare//pericles_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.51,2996.01,113339,57583,50.81,shakespeare//pericles_TXT_FolgerShakespeare.txt
lz4 1.10.0,277.73,2612.88,113339,74054,65.34,shakespeare//pericles_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,362.88,3487.46,113339,82021,72.37,shakespeare//pericles_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,2298.73,10451.77,113339,104971,92.62,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzav 4.22 -1,239.29,1423.59,113339,69775,61.56,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.96,1191.85,113339,61240,54.03,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzf 3.6 -0,157.70,275.27,113339,70885,62.54,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzf 3.6 -1,166.99,298.22,113339,66204,58.41,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,47.11,347.05,113339,46418,40.96,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,97.30,259.45,113339,67440,59.50,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,100.67,264.35,113339,68500,60.44,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzof 2.10 -1,87.32,240.89,113339,70649,62.33,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,188.83,271.16,113339,70523,62.22,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,193.96,279.86,113339,72316,63.81,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,110.64,2304.48,113339,60682,53.54,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.14,2525.49,113339,54146,47.77,shakespeare//pericles_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.32,484.28,113339,57278,50.54,shakespeare//pericles_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,204.63,316.74,113339,66817,58.95,shakespeare//pericles_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,89.73,291.40,113339,58606,51.71,shakespeare//pericles_TXT_FolgerShakespeare.txt
snappy 1.2.2,229.22,485.85,113339,71038,62.68,shakespeare//pericles_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,201.44,844.53,113339,50519,44.57,shakespeare//pericles_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,144.70,685.56,113339,48025,42.37,shakespeare//pericles_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,128.18,742.07,113339,46684,41.19,shakespeare//pericles_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,118.43,621.25,113339,47402,41.82,shakespeare//pericles_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,63.90,614.54,113339,46165,40.73,shakespeare//pericles_TXT_FolgerShakespeare.txt
memcpy,27906.53,26975.72,127784,127784,100.00,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,160.35,316.22,127784,74864,58.59,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,144.76,306.42,127784,74061,57.96,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,83.82,745.70,127784,65357,51.15,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,91.64,378.59,127784,54011,42.27,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,46.76,115.24,127784,48137,37.67,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lizard 2.1 -10,221.97,3353.65,127784,80182,62.75,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lizard 2.1 -11,194.52,2630.06,127784,70471,55.15,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lizard 2.1 -12,77.12,2888.10,127784,65289,51.09,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.63,2990.99,127784,63174,49.44,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.90,3060.91,127784,61786,48.35,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lz4 1.10.0,271.53,2530.78,127784,80147,62.72,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,333.73,3179.73,127784,88172,69.00,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1426.97,8588.79,127784,114395,89.52,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzav 4.22 -1,236.97,1272.71,127784,74637,58.41,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.12,1256.12,127784,65241,51.06,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzf 3.6 -0,157.56,278.80,127784,77519,60.66,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzf 3.6 -1,161.45,297.34,127784,72220,56.52,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,49.21,356.04,127784,50214,39.30,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,98.72,257.73,127784,73487,57.51,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,102.24,260.94,127784,75076,58.75,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzof 2.10 -1,89.45,241.05,127784,77003,60.26,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,193.17,264.70,127784,76474,59.85,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,197.57,273.15,127784,78163,61.17,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,115.62,2390.00,127784,66004,51.65,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.18,2615.15,127784,58578,45.84,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,32.18,486.46,127784,61793,48.36,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,207.88,314.21,127784,72317,56.59,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,92.59,301.46,127784,63270,49.51,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
snappy 1.2.2,237.94,512.00,127784,76320,59.73,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,197.61,862.24,127784,54659,42.77,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,147.86,697.23,127784,52277,40.91,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,131.94,772.10,127784,50309,39.37,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,123.59,650.85,127784,51089,39.98,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,65.36,636.89,127784,49814,38.98,shakespeare//much-ado-about-nothing_TXT_FolgerShakespeare.txt
memcpy,27845.79,29635.05,106538,106538,100.00,shakespeare//macbeth_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,164.22,319.19,106538,64863,60.88,shakespeare//macbeth_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,144.49,307.55,106538,64408,60.46,shakespeare//macbeth_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,78.47,738.74,106538,57779,54.23,shakespeare//macbeth_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,87.90,365.17,106538,47198,44.30,shakespeare//macbeth_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,43.72,114.32,106538,43776,41.09,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lizard 2.1 -10,225.83,3540.88,106538,70542,66.21,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lizard 2.1 -11,186.59,2648.88,106538,61447,57.68,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lizard 2.1 -12,75.12,2826.77,106538,57681,54.14,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.09,2928.80,106538,55955,52.52,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.71,3005.22,106538,54840,51.47,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lz4 1.10.0,285.45,2680.61,106538,70509,66.18,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,377.68,3576.42,106538,78114,73.32,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,2285.24,10341.49,106538,98666,92.61,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzav 4.22 -1,240.53,1486.63,106538,66818,62.72,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzav 4.22 -2,46.52,1204.00,106538,58667,55.07,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzf 3.6 -0,156.25,271.92,106538,67429,63.29,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzf 3.6 -1,166.48,300.59,106538,62662,58.82,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,46.79,346.04,106538,44130,41.42,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,94.72,258.48,106538,64147,60.21,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,98.69,263.17,106538,65378,61.37,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzof 2.10 -1,85.89,242.73,106538,67270,63.14,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,187.95,268.52,106538,67018,62.91,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,193.40,279.37,106538,68697,64.48,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,107.51,2254.25,106538,57907,54.35,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.11,2497.02,106538,51589,48.42,shakespeare//macbeth_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,30.84,478.20,106538,54600,51.25,shakespeare//macbeth_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,205.17,312.41,106538,63321,59.44,shakespeare//macbeth_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,89.11,284.33,106538,55480,52.08,shakespeare//macbeth_TXT_FolgerShakespeare.txt
snappy 1.2.2,227.20,476.66,106538,67906,63.74,shakespeare//macbeth_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,203.73,837.12,106538,48256,45.29,shakespeare//macbeth_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,145.37,685.75,106538,45653,42.85,shakespeare//macbeth_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,128.68,741.48,106538,44440,41.71,shakespeare//macbeth_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,117.40,612.30,106538,45311,42.53,shakespeare//macbeth_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,63.42,608.45,106538,43795,41.11,shakespeare//macbeth_TXT_FolgerShakespeare.txt
memcpy,28989.09,29517.33,132828,132828,100.00,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,159.45,308.58,132828,79215,59.64,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,140.71,300.80,132828,78588,59.17,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,82.60,676.26,132828,69657,52.44,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,87.70,362.32,132828,58357,43.93,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,45.45,113.51,132828,53059,39.95,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lizard 2.1 -10,224.52,3469.45,132828,86356,65.01,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lizard 2.1 -11,184.28,2651.42,132828,75295,56.69,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lizard 2.1 -12,75.32,2858.05,132828,70159,52.82,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lizard 2.1 -13,47.89,2947.08,132828,68272,51.40,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.45,3021.08,132828,66973,50.42,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lz4 1.10.0,275.18,2646.19,132828,86273,64.95,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,347.37,3396.79,132828,95200,71.67,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1828.05,9651.79,132828,121980,91.83,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzav 4.22 -1,230.03,1255.84,132828,79910,60.16,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzav 4.22 -2,48.16,1148.06,132828,70265,52.90,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzf 3.6 -0,154.22,270.57,132828,82198,61.88,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzf 3.6 -1,159.13,291.39,132828,76603,57.67,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,47.57,346.80,132828,53854,40.54,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,93.78,253.13,132828,79113,59.56,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,97.26,258.50,132828,80661,60.73,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzof 2.10 -1,85.51,238.92,132828,82484,62.10,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,186.89,264.18,132828,82045,61.77,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,191.13,269.75,132828,83638,62.97,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,112.86,2319.61,132828,70271,52.90,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.13,2545.87,132828,62913,47.36,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.46,478.74,132828,66579,50.12,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,201.48,304.43,132828,76990,57.96,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,90.29,285.20,132828,67818,51.06,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
snappy 1.2.2,225.67,493.60,132828,82395,62.03,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,185.38,833.54,132828,57080,42.97,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,132.98,750.87,132828,55289,41.62,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,118.16,625.47,132828,55305,41.64,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,67.75,720.11,132828,52678,39.66,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,58.84,736.95,132828,52271,39.35,shakespeare//loves-labors-lost_TXT_FolgerShakespeare.txt
memcpy,27986.40,28808.21,125575,125575,100.00,shakespeare//king-john_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,161.91,313.40,125575,75893,60.44,shakespeare//king-john_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,144.30,303.59,125575,75064,59.78,shakespeare//king-john_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,81.26,687.32,125575,66348,52.84,shakespeare//king-john_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,88.24,364.33,125575,55047,43.84,shakespeare//king-john_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,46.12,119.21,125575,49817,39.67,shakespeare//king-john_TXT_FolgerShakespeare.txt
lizard 2.1 -10,221.85,3422.31,125575,81670,65.04,shakespeare//king-john_TXT_FolgerShakespeare.txt
lizard 2.1 -11,186.53,2611.47,125575,71106,56.62,shakespeare//king-john_TXT_FolgerShakespeare.txt
lizard 2.1 -12,74.61,2791.73,125575,66423,52.90,shakespeare//king-john_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.06,2892.03,125575,64342,51.24,shakespeare//king-john_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.37,2956.31,125575,63088,50.24,shakespeare//king-john_TXT_FolgerShakespeare.txt
lz4 1.10.0,273.46,2578.01,125575,81620,65.00,shakespeare//king-john_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,345.63,3370.33,125575,90410,72.00,shakespeare//king-john_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,2176.83,10020.35,125575,116682,92.92,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzav 4.22 -1,236.59,1292.67,125575,76257,60.73,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.94,1162.21,125575,67027,53.38,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzf 3.6 -0,155.24,272.44,125575,79131,63.01,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzf 3.6 -1,163.77,297.48,125575,73534,58.56,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,47.62,349.08,125575,51012,40.62,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,95.25,255.94,125575,74656,59.45,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,99.09,259.84,125575,76467,60.89,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzof 2.10 -1,85.56,236.97,125575,78528,62.53,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,186.44,263.47,125575,77929,62.06,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,191.20,272.02,125575,79859,63.59,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,111.30,2306.07,125575,67048,53.39,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.00,2543.70,125575,59681,47.53,shakespeare//king-john_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.38,475.14,125575,63593,50.64,shakespeare//king-john_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,205.17,309.92,125575,73896,58.85,shakespeare//king-john_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,91.30,291.08,125575,64272,51.18,shakespeare//king-john_TXT_FolgerShakespeare.txt
snappy 1.2.2,226.92,487.94,125575,78240,62.31,shakespeare//king-john_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,197.87,845.94,125575,55548,44.23,shakespeare//king-john_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,142.66,680.20,125575,52851,42.09,shakespeare//king-john_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,127.06,743.49,125575,51313,40.86,shakespeare//king-john_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,119.11,627.69,125575,52097,41.49,shakespeare//king-john_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,64.23,619.65,125575,50583,40.28,shakespeare//king-john_TXT_FolgerShakespeare.txt
memcpy,27735.78,28325.07,119985,119985,100.00,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,160.69,315.49,119985,70065,58.39,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,143.83,307.51,119985,69553,57.97,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,82.79,755.77,119985,61527,51.28,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,92.66,383.24,119985,50556,42.14,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,46.82,118.79,119985,46036,38.37,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lizard 2.1 -10,221.75,3325.43,119985,74908,62.43,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lizard 2.1 -11,196.52,2612.34,119985,66417,55.35,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lizard 2.1 -12,77.06,2835.12,119985,61744,51.46,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lizard 2.1 -13,49.06,2970.88,119985,59642,49.71,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lizard 2.1 -14,43.23,3026.41,119985,58264,48.56,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lz4 1.10.0,271.00,2513.93,119985,74856,62.39,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,329.94,3093.59,119985,82414,68.69,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1692.03,8681.98,119985,108394,90.34,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzav 4.22 -1,236.47,1304.17,119985,70187,58.50,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzav 4.22 -2,49.08,1228.07,119985,61572,51.32,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzf 3.6 -0,155.42,273.25,119985,72669,60.57,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzf 3.6 -1,159.85,294.45,119985,67965,56.64,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,49.19,357.48,119985,47296,39.42,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,99.23,258.19,119985,68922,57.44,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,103.40,263.18,119985,70397,58.67,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzof 2.10 -1,90.10,240.52,119985,72240,60.21,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,191.12,265.13,119985,71890,59.92,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,198.91,273.05,119985,73678,61.41,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,114.08,2367.55,119985,62319,51.94,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.13,2622.16,119985,55127,45.94,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,32.20,490.13,119985,58392,48.67,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,203.41,314.25,119985,68213,56.85,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,91.82,297.37,119985,59538,49.62,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
snappy 1.2.2,237.97,508.68,119985,72100,60.09,shakespeare//julius-caesar_TXT_FolgerShakespeare.txt
