filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./quarkus-hello-graalvm-linux-x64-Os.tar,1,236011520,0.931694,21993499.299735,0.347366,3.478718,0.243679
./quarkus-hello-graalvm-linux-x64-prof.tar,1,423608320,0.944351,32257245.919863,0.362025,3.443985,0.201333
./quarkus-hello-graalvm-linux-x64-static-nolibc.tar,1,386498560,0.944285,29465966.235609,0.361944,3.369117,0.235927
./quarkus-hello-graalvm-linux-x64-static.tar,1,81920,0.041212,80466.505127,0.004456,4.000000,0.438595
./sqlite-clang-linux-x64-debug.tar,1,29573120,0.936672,2558030.453655,0.352947,3.521926,0.175732
./sqlite-clang-linux-x64-O0.tar,1,16384000,0.960092,898035.136086,0.382940,3.177202,0.229919
./sqlite-clang-linux-x64-O1.tar,1,15400960,0.935604,1354296.792668,0.351730,3.524206,0.205063
./sqlite-clang-linux-x64-O2.tar,1,15646720,0.936762,1351532.358377,0.353049,3.516463,0.207207
./sqlite-clang-linux-x64-O3.tar,1,16711680,0.939449,1383054.941422,0.356160,3.508042,0.207074
./sqlite-clang-linux-x64-Of.tar,1,16711680,0.939317,1386033.455888,0.356005,3.508766,0.207088
./sqlite-clang-linux-x64-Og.tar,1,16302080,0.932205,1507983.720795,0.347929,3.544723,0.195754
./sqlite-clang-linux-x64-Os.tar,1,12124160,0.931618,1131059.155593,0.347283,3.544472,0.194260
./sqlite-clang-linux-x64-static.tar,1,28835840,0.964933,1390413.553739,0.390207,3.186958,0.244733
./sqlite-gcc-linux-x64-debug.tar,1,27443200,0.930766,2591539.765486,0.346350,3.449120,0.200186
./sqlite-gcc-linux-x64-O0.tar,1,16875520,0.958717,956535.015561,0.380960,3.147750,0.222933
./sqlite-gcc-linux-x64-O1.tar,1,12533760,0.932910,1147537.947922,0.348709,3.445083,0.225777
./sqlite-gcc-linux-x64-O2.tar,1,14172160,0.937947,1201551.490027,0.354413,3.449760,0.221981
./sqlite-gcc-linux-x64-O3.tar,1,18022400,0.942636,1414111.115920,0.359943,3.425620,0.227979
./sqlite-gcc-linux-x64-Of.tar,1,18186240,0.943807,1398216.390629,0.361361,3.429381,0.227770
./sqlite-gcc-linux-x64-Og.tar,1,13025280,0.931400,1218940.180940,0.347044,3.469104,0.226378
./sqlite-gcc-linux-x64-Os.tar,1,10813440,0.933468,981929.043396,0.349330,3.498562,0.197120
./sqlite-gcc-linux-x64-static.tar,1,28999680,0.963611,1450582.621136,0.388174,3.177264,0.239526
./web-api-dotnet-linux-x64-debug.tar,1,414105600,0.969908,17154307.710150,0.398234,3.620568,0.164886
./web-api-dotnet-linux-x64-release.tar,1,288931840,0.968754,12424669.010637,0.396315,3.709289,0.157468
