,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
506,lzf 3.6 -0,343.42,606.15,2901750,1634882,56.34,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
507,lzf 3.6 -1,327.94,599.9,2901750,1603421,55.26,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
508,lzfse 2017-03-08,88.14,761.78,2901750,1113905,38.39,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
509,lzo1b 2.10 -1,201.78,621.95,2901750,1574150,54.25,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
510,lzo1c 2.10 -1,227.67,656.68,2901750,1578019,54.38,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
511,lzof 2.10 -1,197.29,586.13,2901750,1538537,53.02,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
512,lzo1x 2.10 -1,537.48,643.9,2901750,1544238,53.22,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
513,lzo1y 2.10 -1,544.19,640.43,2901750,1556286,53.63,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
514,lzsse4fast 2019-04-18,251.65,4163.51,2901750,1460619,50.34,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
515,lzsse8 2019-04-18 -1,4.92,5233.94,2901750,1320271,45.5,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
516,lzvn 2017-03-08,73.79,1028.74,2901750,1206352,41.57,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
517,quicklz 1.5.0 -1,440.1,576.03,2901750,1513240,52.15,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
518,quicklz 1.5.0 -2,241.18,573.04,2901750,1345217,46.36,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
519,snappy 1.2.1,397.61,1195.25,2901750,1611356,55.53,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
520,zstd 1.5.7 -1,494.9,1435.89,2901750,1280302,44.12,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
521,zstd 1.5.7 -2,404.96,1380.43,2901750,1167631,40.24,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
522,zstd 1.5.7 -3,290.66,1276.55,2901750,1098234,37.85,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
523,zstd 1.5.7 -4,255.37,1260.31,2901750,1073143,36.98,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
524,zstd 1.5.7 -5,137.9,1229.11,2901750,1042023,35.91,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
525,memcpy,29010.36,28452.36,4131510,4131510,100.0,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
526,fastlz 0.5.0 -1,265.4,658.31,4131510,2489630,60.26,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
527,fastlz 0.5.0 -2,266.82,651.06,4131510,2419053,58.55,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
528,kanzi 2.3 -1,235.56,1323.14,4131510,1915347,46.36,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
529,kanzi 2.3 -2,198.8,521.0,4131510,1674615,40.53,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
530,kanzi 2.3 -3,130.96,551.58,4131510,1622005,39.26,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
531,lizard 2.1 -10,553.93,3119.07,4131510,2411999,58.38,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
532,lizard 2.1 -11,292.84,3097.35,4131510,2171412,52.56,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
533,lizard 2.1 -12,169.14,3217.12,4131510,2053376,49.7,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
534,lizard 2.1 -13,110.0,3238.72,4131510,2006918,48.58,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
535,lizard 2.1 -14,102.42,3259.94,4131510,1980664,47.94,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
536,lz4 1.10.0,670.39,4658.32,4131510,2400747,58.11,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
537,lz4 1.10.0 --fast -3,851.41,4530.23,4131510,2663878,64.48,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
538,lz4 1.10.0 --fast -17,1814.9,7716.75,4131510,3382784,81.88,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
539,lzav 4.22 -1,472.95,2859.94,4131510,2102785,50.9,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
540,lzav 4.22 -2,85.41,2480.42,4131510,1838958,44.51,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
541,lzf 3.6 -0,330.84,598.71,4131510,2435718,58.95,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
542,lzf 3.6 -1,315.81,589.02,4131510,2393713,57.94,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
543,lzfse 2017-03-08,85.24,745.52,4131510,1658033,40.13,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
544,lzo1b 2.10 -1,191.04,608.48,4131510,2343478,56.72,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
545,lzo1c 2.10 -1,213.05,633.78,4131510,2356515,57.04,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
546,lzof 2.10 -1,185.5,571.77,4131510,2301680,55.71,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
547,lzo1x 2.10 -1,518.39,626.99,4131510,2314887,56.03,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
548,lzo1y 2.10 -1,528.56,625.42,4131510,2335276,56.52,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
549,lzsse4fast 2019-04-18,245.9,4132.08,4131510,2142573,51.86,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
550,lzsse8 2019-04-18 -1,6.48,4909.2,4131510,1947172,47.13,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
551,lzvn 2017-03-08,71.48,999.51,4131510,1795198,43.45,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
552,quicklz 1.5.0 -1,431.23,557.66,4131510,2251524,54.5,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
553,quicklz 1.5.0 -2,235.46,547.48,4131510,2002639,48.47,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
554,snappy 1.2.1,390.45,1188.89,4131510,2404921,58.21,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
555,zstd 1.5.7 -1,480.61,1389.48,4131510,1914990,46.35,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
556,zstd 1.5.7 -2,396.33,1343.73,4131510,1738141,42.07,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
557,zstd 1.5.7 -3,280.78,1259.36,4131510,1635258,39.58,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
558,zstd 1.5.7 -4,243.88,1243.53,4131510,1588225,38.44,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
559,zstd 1.5.7 -5,134.69,1210.34,4131510,1545513,37.41,hello-isolate-x64-O3-text,33052080,0.96875,1421523.466605,0.396307,3.198774,0.224926
560,memcpy,28494.36,28073.86,21546521,21546521,100.0,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
561,fastlz 0.5.0 -1,290.24,625.51,21546521,12106011,56.19,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
562,fastlz 0.5.0 -2,278.19,616.65,21546521,11825857,54.89,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
563,kanzi 2.3 -1,232.78,1263.72,21546521,9030360,41.91,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
564,kanzi 2.3 -2,199.46,544.32,21546521,7751331,35.97,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
565,kanzi 2.3 -3,139.21,573.53,21546521,7584100,35.2,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
566,lizard 2.1 -10,520.42,2924.79,21546521,11348986,52.67,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
567,lizard 2.1 -11,343.37,2759.19,21546521,10387542,48.21,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
568,lizard 2.1 -12,181.61,2987.21,21546521,9683496,44.94,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
569,lizard 2.1 -13,115.06,2987.76,21546521,9334616,43.32,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
570,lizard 2.1 -14,105.25,2986.21,21546521,9125274,42.35,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
571,lz4 1.10.0,614.26,4067.07,21546521,11279555,52.35,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
572,lz4 1.10.0 --fast -3,693.43,4021.31,21546521,12386242,57.49,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
573,lz4 1.10.0 --fast -17,1185.04,4736.14,21546521,16366297,75.96,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
574,lzav 4.22 -1,427.17,2239.05,21546521,9886558,45.88,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
575,lzav 4.22 -2,90.93,2194.84,21546521,8547294,39.67,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
576,lzf 3.6 -0,330.49,562.75,21546521,11905232,55.25,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
577,lzf 3.6 -1,323.25,564.51,21546521,11645795,54.05,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
578,lzfse 2017-03-08,86.84,729.86,21546521,7784723,36.13,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
579,lzo1b 2.10 -1,214.87,583.62,21546521,11365444,52.75,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
580,lzo1c 2.10 -1,243.7,607.1,21546521,11367298,52.76,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
581,lzof 2.10 -1,205.86,546.8,21546521,11051811,51.29,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
582,lzo1x 2.10 -1,486.29,587.45,21546521,11020708,51.15,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
583,lzo1y 2.10 -1,487.88,585.38,21546521,11086633,51.45,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
584,lzsse4fast 2019-04-18,266.8,4126.42,21546521,10546439,48.95,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
585,lzsse8 2019-04-18 -1,14.54,4692.92,21546521,9213238,42.76,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
586,lzvn 2017-03-08,73.88,967.01,21546521,8454051,39.24,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
587,quicklz 1.5.0 -1,399.85,541.04,21546521,10868818,50.44,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
588,quicklz 1.5.0 -2,221.58,571.97,21546521,9584529,44.48,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
589,snappy 1.2.1,340.38,992.38,21546521,11513072,53.43,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
590,zstd 1.5.7 -1,441.74,1262.08,21546521,8607981,39.95,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
591,zstd 1.5.7 -2,365.57,1204.48,21546521,7950075,36.9,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
592,zstd 1.5.7 -3,271.39,1143.08,21546521,7485532,34.74,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
593,zstd 1.5.7 -4,242.28,1130.96,21546521,7360111,34.16,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
594,zstd 1.5.7 -5,131.4,1086.47,21546521,7131627,33.1,micronaut-conferences-x64-O3-text,172372168,0.964183,8487655.45563,0.389049,3.190678,0.179489
595,memcpy,28535.7,29106.15,21912363,21912363,100.0,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
596,fastlz 0.5.0 -1,285.94,622.86,21912363,12195919,55.66,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
597,fastlz 0.5.0 -2,272.06,614.38,21912363,11911512,54.36,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
598,kanzi 2.3 -1,227.85,1246.85,21912363,9053910,41.32,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
599,kanzi 2.3 -2,196.01,539.1,21912363,7781074,35.51,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
600,kanzi 2.3 -3,137.92,567.68,21912363,7615587,34.75,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
601,lizard 2.1 -10,505.65,2841.76,21912363,11393897,52.0,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
602,lizard 2.1 -11,339.96,2746.49,21912363,10427721,47.59,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
603,lizard 2.1 -12,179.08,2885.34,21912363,9718511,44.35,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
604,lizard 2.1 -13,113.31,2875.93,21912363,9372082,42.77,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
605,lizard 2.1 -14,103.91,2892.43,21912363,9163407,41.82,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
606,lz4 1.10.0,598.71,4018.72,21912363,11323298,51.68,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
607,lz4 1.10.0 --fast -3,677.67,3974.68,21912363,12449240,56.81,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
608,lz4 1.10.0 --fast -17,1162.02,4683.89,21912363,16451739,75.08,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
609,lzav 4.22 -1,424.63,2230.68,21912363,9925196,45.29,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
610,lzav 4.22 -2,85.89,2176.46,21912363,8582823,39.17,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
611,lzf 3.6 -0,331.39,556.64,21912363,12002647,54.78,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
612,lzf 3.6 -1,324.19,560.67,21912363,11749168,53.62,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
613,lzfse 2017-03-08,84.69,728.56,21912363,7819433,35.69,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
614,lzo1b 2.10 -1,212.99,578.77,21912363,11467865,52.34,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
615,lzo1c 2.10 -1,242.35,606.02,21912363,11444192,52.23,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
616,lzof 2.10 -1,204.83,545.99,21912363,11148384,50.88,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
617,lzo1x 2.10 -1,483.45,585.24,21912363,11116800,50.73,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
618,lzo1y 2.10 -1,482.61,582.61,21912363,11140146,50.84,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
619,lzsse4fast 2019-04-18,264.79,4067.2,21912363,10579215,48.28,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
620,lzsse8 2019-04-18 -1,14.43,4543.13,21912363,9254984,42.24,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
621,lzvn 2017-03-08,72.97,973.81,21912363,8503495,38.81,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
622,quicklz 1.5.0 -1,408.06,554.54,21912363,10890175,49.7,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
623,quicklz 1.5.0 -2,230.34,582.11,21912363,9637751,43.98,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
624,snappy 1.2.1,347.89,1020.7,21912363,11587247,52.88,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
625,zstd 1.5.7 -1,450.81,1301.58,21912363,8652838,39.49,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
626,zstd 1.5.7 -2,377.33,1243.26,21912363,7991935,36.47,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
627,zstd 1.5.7 -3,279.66,1172.88,21912363,7519942,34.32,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
628,zstd 1.5.7 -4,248.11,1158.34,21912363,7392502,33.74,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
629,zstd 1.5.7 -5,134.16,1110.77,21912363,7164678,32.7,micronaut-conferences-isolate-x64-prof-text,175298904,0.964844,8473777.935119,0.390069,3.183356,0.173531
630,memcpy,28311.52,28131.56,4124790,4124790,100.0,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
631,fastlz 0.5.0 -1,260.99,648.96,4124790,2489229,60.35,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
632,fastlz 0.5.0 -2,265.11,644.49,4124790,2418679,58.64,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
633,kanzi 2.3 -1,230.42,1286.09,4124790,1914644,46.42,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
634,kanzi 2.3 -2,192.87,511.93,4124790,1674051,40.59,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
635,kanzi 2.3 -3,129.19,540.22,4124790,1621226,39.3,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
636,lizard 2.1 -10,545.23,3059.79,4124790,2411781,58.47,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
637,lizard 2.1 -11,283.63,3010.68,4124790,2169116,52.59,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
638,lizard 2.1 -12,164.9,3134.69,4124790,2051087,49.73,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
639,lizard 2.1 -13,106.24,3154.21,4124790,2004647,48.6,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
640,lizard 2.1 -14,99.36,3180.03,4124790,1978434,47.96,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
641,lz4 1.10.0,653.25,4445.77,4124790,2400463,58.2,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
642,lz4 1.10.0 --fast -3,827.83,4426.85,4124790,2662685,64.55,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
643,lz4 1.10.0 --fast -17,1780.37,7424.71,4124790,3376844,81.87,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
644,lzav 4.22 -1,460.32,2770.31,4124790,2101360,50.94,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
645,lzav 4.22 -2,91.54,2447.8,4124790,1838839,44.58,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
646,lzf 3.6 -0,325.49,587.33,4124790,2434748,59.03,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
647,lzf 3.6 -1,313.39,579.31,4124790,2393784,58.03,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
648,lzfse 2017-03-08,84.21,725.87,4124790,1658726,40.21,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
649,lzo1b 2.10 -1,188.88,596.51,4124790,2341263,56.76,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
650,lzo1c 2.10 -1,209.64,625.97,4124790,2355391,57.1,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
651,lzof 2.10 -1,182.11,565.65,4124790,2302555,55.82,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
652,lzo1x 2.10 -1,516.77,619.3,4124790,2307819,55.95,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
653,lzo1y 2.10 -1,524.71,622.69,4124790,2327944,56.44,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
654,lzsse4fast 2019-04-18,244.14,4094.26,4124790,2139442,51.87,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
655,lzsse8 2019-04-18 -1,6.34,5036.57,4124790,1944916,47.15,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
656,lzvn 2017-03-08,69.63,981.51,4124790,1793464,43.48,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
657,quicklz 1.5.0 -1,421.99,548.69,4124790,2249278,54.53,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
658,quicklz 1.5.0 -2,230.12,535.03,4124790,2003923,48.58,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
659,snappy 1.2.1,381.77,1154.36,4124790,2399707,58.18,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
660,zstd 1.5.7 -1,470.46,1360.97,4124790,1915642,46.44,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
661,zstd 1.5.7 -2,387.25,1310.24,4124790,1736567,42.1,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
662,zstd 1.5.7 -3,274.26,1238.06,4124790,1634676,39.63,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
663,zstd 1.5.7 -4,237.02,1213.28,4124790,1587576,38.49,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
664,zstd 1.5.7 -5,130.12,1182.43,4124790,1544998,37.46,fork-join-pool-x64-O3-text,32998320,0.968749,1419242.44283,0.396306,3.198377,0.224965
665,memcpy,27225.49,27076.81,21553497,21553497,100.0,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
666,fastlz 0.5.0 -1,284.64,612.6,21553497,12110046,56.19,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
667,fastlz 0.5.0 -2,268.03,602.55,21553497,11830108,54.89,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
668,kanzi 2.3 -1,226.93,1235.27,21553497,9032402,41.91,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
669,kanzi 2.3 -2,194.94,534.1,21553497,7753920,35.98,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
670,kanzi 2.3 -3,135.5,562.23,21553497,7587893,35.2,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
671,lizard 2.1 -10,503.37,2826.53,21553497,11353076,52.67,micronaut-conferences-isolate-x64-O3-text,172427976,0.964288,8465887.799956,0.38921,3.190097,0.179349
