filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./polybench-gcc-linux-x64-O0.tar.tar,1,4341760,0.575206,2293763.970062,0.136578,3.848496,0.421147
./polybench-gcc-linux-x64-O1.tar,1,4259840,0.504041,2573483.579711,0.111372,3.907827,0.435626
./polybench-gcc-linux-x64-O1.tar.tar,1,4341760,0.497932,2650431.267545,0.109343,3.907842,0.436874
./polybench-gcc-linux-x64-O2.tar,1,4259840,0.529697,2458969.289063,0.120117,3.898542,0.442014
./polybench-gcc-linux-x64-O2.tar.tar,1,4341760,0.523362,2535284.717004,0.117923,3.904790,0.443358
./polybench-gcc-linux-x64-O3.tar,1,4259840,0.579306,2231371.044005,0.138124,3.873662,0.439814
./polybench-gcc-linux-x64-O3.tar.tar,1,4341760,0.572575,2306233.168692,0.135591,3.879274,0.441412
./polybench-gcc-linux-x64-Of.tar,1,4259840,0.586234,2198949.824654,0.140763,3.871769,0.438101
./polybench-gcc-linux-x64-Of.tar.tar,1,4341760,0.579455,2273573.250133,0.138181,3.870076,0.439741
./polybench-gcc-linux-x64-Og.tar,1,4259840,0.533768,2440596.125541,0.121539,3.888310,0.437349
./polybench-gcc-linux-x64-Og.tar.tar,1,4341760,0.527402,2516789.384332,0.119320,3.888959,0.438728
./polybench-gcc-linux-x64-Os.tar,1,4259840,0.482102,2669638.280094,0.104178,3.915174,0.440129
./polybench-gcc-linux-x64-Os.tar.tar,1,4341760,0.476201,2747053.970080,0.102286,3.916155,0.441269
./polybench-gcc-linux-x64-static.tar,1,210698240,0.934151,18939493.191486,0.350092,3.342714,0.307210
./polybench-gcc-linux-x64-static.tar.tar,1,210780160,0.934030,18980859.893061,0.349958,3.341807,0.307353
./quarkus-hello-graalvm-linux-x64-debug.tar,1,289996800,0.927607,28613441.219185,0.342943,3.478398,0.223100
./quarkus-hello-graalvm-linux-x64-debug.tar.tar,1,290078720,0.927517,28656368.608916,0.342847,3.467593,0.223213
./quarkus-hello-graalvm-linux-x64-O0.tar,1,289996800,0.926714,28960083.963608,0.341994,3.484084,0.225657
./quarkus-hello-graalvm-linux-x64-O0.tar.tar,1,290078720,0.926624,29003239.072154,0.341899,3.472261,0.225769
./quarkus-hello-graalvm-linux-x64-O1.tar,1,268533760,0.934427,24038645.653440,0.350402,3.446096,0.243932
./quarkus-hello-graalvm-linux-x64-O1.tar.tar,1,268615680,0.934333,24079918.485599,0.350297,3.442191,0.244054
./quarkus-hello-graalvm-linux-x64-O2.tar,1,385925120,0.943753,29699372.693911,0.361295,3.376163,0.230649
./quarkus-hello-graalvm-linux-x64-O2.tar.tar,1,386007040,0.943691,29738130.895848,0.361219,3.372530,0.230740
./quarkus-hello-graalvm-linux-x64-O3.tar,1,560578560,0.952896,36205585.645156,0.372931,3.333404,0.229907
